from_stop,to_stop,departure_ts,arrival_ts,user_id
A,B,16726,16818,-8181032210155968742
A,B,16749,16820,-1299945362949960353
A,B,16756,16822,7463699611665762296
A,B,16749,16822,3930611958367822777
A,B,16757,16822,4558204273874234566
A,B,16733,16826,-2938322379277176987
A,B,16755,16828,4365590407737937445
A,B,16738,16833,-7853337614272984554
A,B,16745,16833,855172659241315291
A,B,16751,16833,-3652719090461962807
A,B,16756,16837,-8110781599868942460
A,B,16761,16837,-2181057210468969248
A,B,16715,16839,4439276305551022959
A,B,16696,16841,-7667143108126244564
A,B,16293,16847,-4568893611824969005
A,B,16734,16849,-4975624483931587468
A,B,16648,16849,7147579480504198050
A,B,16711,16851,3826503850023584024
A,B,16757,16851,-1193494034272937003
A,B,16750,16854,5617444032049583514
A,B,16757,16856,-3868965482134090147
B,C,16856,16858,1864052997742537257
A,B,16687,16858,-3501522770690661696
B,C,16854,16862,-4698171930807607846
A,B,16751,16862,-445994722233603006
A,B,16675,16866,1869078033711476515
B,C,16871,16876,7749260950119833212
A,B,16757,16880,-8756733263491929690
B,C,16860,16933,878944203767119788
B,C,16866,16939,-1299945362949960353
B,C,16864,16939,-4156189201416152409
B,C,16871,16939,-3439802528598174576
B,C,16820,16939,63209805791117136
B,C,16837,16939,1508676464124196183
B,C,16862,16941,6351562593996732825
B,C,16835,16943,8077349122582455563
B,C,16869,16944,4365590407737937445
B,C,16864,16944,-5369518827016863784
B,C,16866,16944,-3096918325792927075
B,C,16818,16944,-697839292524138711
B,C,16876,16944,-2446011722302603032
B,C,16866,16946,-2938322379277176987
B,C,16876,16946,-7262013675781522431
B,C,16876,16946,7029464926235669736
B,C,16873,16946,-8070671048963309433
B,C,16873,16946,-633046054813086410
B,C,16869,16946,2379255655602085447
B,C,16873,16946,2370216367347450633
B,C,16880,16946,-8756733263491929690
B,C,16873,16948,-4986171863135737609
B,C,16869,16950,-2655998690505185825
B,C,16816,16952,-651630886647331954
B,C,16864,16954,-6995426939301709423
B,C,16820,16954,8456077605551833660
A,C,16703,16954,8641968195628235936
B,C,16864,16954,-8045212232987074876
B,C,16871,16956,-3050333144952780100
B,C,16950,16956,-4986171863135737609
B,C,16826,16956,5843055971368318583
B,C,16946,16956,-2446011722302603032
B,C,16876,16959,4800693854832683340
B,C,16833,16961,2965725023978962207
B,C,16869,16961,2031771444135767828
B,C,16866,16961,-5813097968848340557
B,C,16847,16963,2552669801917917025
B,C,16843,16963,-2949682432835402407
B,C,16954,16963,7029464926235669736
B,C,16828,16963,526301277393955271
B,C,16878,16963,-2181057210468969248
B,C,16948,16963,-3096918325792927075
B,C,16961,16965,2370216367347450633
B,C,16845,16965,-2108612828527935259
B,C,16845,16965,6036278920970835938
B,C,16858,16965,5617444032049583514
B,C,16839,16967,-8110781599868942460
B,C,16841,16972,4439276305551022959
B,C,16965,16974,-8070671048963309433
B,C,16970,16976,-2181057210468969248
B,C,16864,16978,-4118819643421212534
B,C,16676,16980,-4238674380011360107
B,C,16849,16980,6211061216269113749
B,C,16967,16982,2379255655602085447
B,C,16847,16982,-4568893611824969005
A,B,16310,16982,-2138467723984171062
B,C,16818,16982,-8181032210155968742
B,C,16866,16986,-3501522770690661696
B,C,16864,16986,-3882807984860960311
B,C,16851,16986,7147579480504198050
B,C,16871,16986,770290165967161290
B,C,16873,16988,7463699611665762296
B,C,16873,16990,-445994722233603006
A,C,16745,16990,-5577270529253782585
A,C,16744,16990,-1554348100264405896
A,C,16733,16990,7874499345076096200
B,C,16876,16990,-3868965482134090147
B,C,16816,16994,9208936297349399302
B,C,16876,16996,-1193494034272937003
B,C,16851,16996,3826503850023584024
A,C,16709,16998,1793556834874212518
B,C,16824,16998,5199929255274098618
B,C,16754,16998,-1613517661163374240
B,C,16822,17001,-8987479642386476932
B,C,16866,17001,-3652719090461962807
B,C,16992,17001,-445994722233603006
B,C,16866,17003,4558204273874234566
A,C,16740,17007,-4928498849680044110
A,C,16693,17007,-7989424714925257260
B,C,16828,17009,501326895984162204
A,B,16619,17043,-3865329042432908517
B,C,16671,17056,8587801641844662258
A,B,16945,17086,2381457767581473366
A,B,17015,17090,4164231657510945028
A,B,16963,17092,-7707314858973119511
A,B,17028,17094,-2996479336116251552
A,B,16979,17094,-1728682050562784297
A,B,17040,17094,769863074376398697
A,B,17038,17094,-8838768309316112333
A,B,17034,17094,-436971939886194989
A,B,17040,17094,4996560693521781268
A,B,16782,17094,-5642786334584495281
A,B,16979,17094,5260094303153758833
A,B,17039,17094,-2669989304977026388
A,B,17034,17094,1627345322896220997
A,B,17034,17094,1019476558429328288
A,B,16973,17094,1980638462659374606
A,B,17016,17094,-6217181126762955292
A,B,17040,17094,-3125468256978019828
A,B,17040,17096,3792783862134181796
A,B,17034,17096,8421097277063548775
A,B,17038,17096,-2090546380218784730
A,B,17010,17096,564127704931606462
A,B,17039,17096,1369599232821205693
A,B,17038,17099,4577300882685799416
A,B,17046,17103,-8952900752525948907
A,B,17032,17103,5523956422642881379
A,B,16860,17103,-7050857989642112529
A,B,17040,17105,-4773444263486498471
A,B,16992,17105,-9004581398255316166
A,B,17034,17105,4157163152704057403
A,B,17041,17105,-7838299588091499734
A,B,17034,17105,5838778589073528841
A,B,17034,17105,-2469506341354530493
B,C,17103,17107,-2039154253239493284
A,B,17030,17107,8300700043455391167
A,B,17024,17108,-5725063943693714236
A,B,17034,17108,1756412900885178014
A,B,17045,17110,3505642256584524601
A,B,17039,17110,7460769648811762147
A,B,17034,17110,4326152124496458931
A,B,16968,17114,830423745483066756
A,B,16668,17114,-4339668096495260888
A,B,17029,17116,3184834399991293348
A,B,17044,17116,4670526168587284772
A,B,17039,17119,-4430967745683339765
A,B,17034,17119,-5181006210125968856
A,B,17033,17119,1895712928095281975
A,B,16973,17119,7026391987036555171
A,B,17022,17121,-4610791576625823179
A,B,17040,17121,-5269444812107197282
A,B,17040,17123,-1806620068036026298
A,B,17046,17125,8403767821371382269
A,B,17006,17127,-7352866790616462707
A,B,17000,17135,-1270336065328865832
A,B,17040,17137,-4122528563996581563
A,B,17009,17137,-4510615684471575714
A,B,17036,17137,-4830374971715343929
B,C,17127,17137,-2588467471406865727
A,B,16958,17139,781716240078841607
A,B,16736,17143,6793889181642677815
A,B,17023,17143,-1999446183351068860
A,B,17039,17146,3109880616351393588
A,B,17039,17158,5118251451459503201
B,C,17152,17218,-1146315408461510049
B,C,17105,17223,-8838768309316112333
B,C,17154,17223,3159572233647145635
B,C,17103,17225,5523956422642881379
B,C,17114,17225,-6693651919134647478
B,C,17146,17225,-8612529042490600114
B,C,17105,17225,2381457767581473366
B,C,17105,17225,5838778589073528841
B,C,17119,17227,8390712252489479178
B,C,17160,17227,4577300882685799416
B,C,17154,17227,-3568882561069034461
A,C,16964,17227,-5320851406816476455
B,C,17154,17227,-5269444812107197282
B,C,17152,17227,1756412900885178014
B,C,17141,17227,-7838299588091499734
A,C,17034,17229,4158706982746140180
B,C,17146,17229,-436971939886194989
B,C,17139,17229,1820636227539941603
B,C,17143,17229,-1999446183351068860
B,C,17137,17229,2308512251549741356
B,C,16908,17231,1832736744535749070
B,C,17154,17231,4799037345378689031
B,C,17146,17231,564127704931606462
B,C,17112,17231,-5340330311659656670
B,C,17152,17231,-5642786334584495281
B,C,17160,17231,-2669989304977026388
B,C,17139,17233,-7039014392411666394
B,C,17105,17233,4058971292339522790
B,C,17149,17233,8300700043455391167
B,C,17108,17233,-2090546380218784730
B,C,17158,17233,7460769648811762147
B,C,17160,17233,4996560693521781268
B,C,17139,17233,-310515174541377671
A,C,16628,17233,2899165664457140840
B,C,17135,17235,-1270336065328865832
B,C,17160,17235,3122116875398150248
B,C,17152,17235,-3125468256978019828
B,C,17101,17235,-2595350394361416484
B,C,17162,17235,8403767821371382269
B,C,17229,17235,8390712252489479178
B,C,17156,17237,3505642256584524601
A,C,17034,17237,378925045804426477
B,C,17119,17237,938973028073220361
B,C,17158,17239,8970238750526529558
B,C,17146,17239,3853028828776242813
B,C,17139,17239,7026391987036555171
B,C,17119,17239,3184834399991293348
B,C,17158,17239,6813332536333473478
B,C,17114,17239,4419283472115171212
B,C,17160,17239,399100387644984573
B,C,17156,17242,-4430967745683339765
B,C,17119,17242,4157163152704057403
A,C,17028,17242,-7413547543220347340
B,C,17107,17242,4162928226046398154
B,C,17141,17244,769863074376398697
B,C,17235,17244,4577300882685799416
B,C,16998,17244,-5259422850487154518
B,C,17129,17244,-7050857989642112529
B,C,17121,17244,9192189154235792308
B,C,17131,17246,1450796061568333199
B,C,17114,17246,830423745483066756
B,C,17152,17248,-5297572347127590488
B,C,17146,17248,-9009194025560479184
B,C,17244,17248,-3125468256978019828
B,C,17162,17250,1369599232821205693
B,C,17129,17250,-7352866790616462707
A,C,17040,17250,-981329761907158638
B,C,17154,17250,-272663303258631565
B,C,17244,17252,3505642256584524601
B,C,17158,17252,6713049990789393027
B,C,17248,17252,-3568882561069034461
B,C,17148,17252,1019476558429328288
B,C,17112,17252,1151059268524510052
B,C,17246,17252,769863074376398697
A,C,16737,17254,-8321774590127873265
B,C,17244,17254,399100387644984573
B,C,17119,17254,1895712928095281975
B,C,17143,17256,-6756307227479186649
B,C,17090,17256,4164231657510945028
B,C,17160,17256,5118251451459503201
A,B,16473,17256,-1989131429348111385
B,C,17149,17256,-1806620068036026298
B,C,17137,17258,-4510615684471575714
A,C,17028,17258,3795608135882503271
B,C,17139,17258,2829504744047878575
B,C,17233,17258,-2669989304977026388
B,C,17135,17258,7368861266900422439
B,C,17239,17258,3122116875398150248
B,C,17244,17258,4996560693521781268
B,C,17071,17260,-7933858445833747522
B,C,17094,17260,-6217181126762955292
B,C,17158,17260,-6588395470754864443
B,C,17260,17264,6713049990789393027
B,C,17252,17264,8403767821371382269
B,C,17152,17267,6526477148510374644
B,C,17252,17267,1369599232821205693
B,C,17150,17267,3109880616351393588
B,C,17158,17267,-3317242002152677760
B,C,17146,17269,-3388258256020089826
B,C,17143,17269,6793889181642677815
B,C,17139,17271,-836309278867782275
B,C,17152,17271,-895392566870093287
B,C,17152,17271,1627345322896220997
B,C,17264,17273,1450796061568333199
B,C,17158,17273,-6726727901362788371
B,C,17094,17276,-5263492036987253282
B,C,17267,17278,1019476558429328288
B,C,17094,17278,-7707314858973119511
B,C,17162,17280,3571631333642258557
B,C,17156,17280,2092357960570014858
B,C,17094,17280,5319542920479676388
A,C,17040,17282,3166896379350964432
B,C,17152,17284,-7947725110684843556
A,C,16952,17284,2478775076319801704
B,C,17141,17284,6810672841604978441
B,C,17262,17284,7460769648811762147
B,C,17146,17286,-488323225052905682
B,C,17127,17288,-2210616732639546751
B,C,17262,17288,-6588395470754864443
B,C,17105,17288,-9004581398255316166
B,C,17139,17295,781716240078841607
A,C,17015,17297,-6398058905448295847
B,C,17105,17297,-5210446950251318569
B,C,17121,17297,-4610791576625823179
A,C,17033,17299,442416180660307432
B,C,17119,17305,1525087203585326031
B,C,17358,17362,2043231641069328836
A,C,16083,17364,3196824848203197113
B,C,16904,17368,-5129811706189611412
B,C,17370,17372,-2421403975150918221
B,C,16959,17372,-4114183493694628439
A,B,17316,17381,5057272861720685907
A,B,17333,17381,-9108539334524307159
A,B,17305,17383,727328696684368264
A,B,17333,17383,-171475918445438614
A,B,17264,17383,-303758056626833187
A,B,17333,17383,-7769855323474163139
A,B,17334,17383,-2342971074205602256
A,B,17334,17385,-5219430960140642540
A,B,17270,17388,-5055773832371463131
A,B,17328,17388,-4751449306148032741
A,B,17334,17388,124688482069801434
A,B,17271,17390,-4859761407615992335
A,B,17334,17390,-8549358144091186437
A,B,17334,17390,-6773686259918454818
A,B,17334,17390,4286717084543016107
A,B,17303,17390,-8359097834229437108
A,B,17334,17390,-112811831262542145
A,B,17334,17392,-9013046182260033344
A,B,17333,17392,5725645727595991915
A,B,17334,17392,-344031271133403239
A,B,17268,17392,1498270937585978937
A,B,17328,17392,-3720492496722114504
A,B,17304,17392,1369600232831205713
A,B,17339,17392,2926941440958864425
A,B,17339,17392,-2549252714409322315
A,B,17340,17394,1493648320226601466
A,B,17339,17394,-8297584488410068069
A,B,17340,17394,3017865809440108561
A,B,17334,17394,-8272575252454784225
A,B,17339,17394,-2669988304974026396
A,B,17336,17394,-2686595215352259441
A,B,17334,17394,-5801125407295545723
A,B,17334,17396,3220425859793724710
A,B,17334,17396,-5776659857747356932
A,B,17316,17396,3822012068621747966
B,C,17392,17396,4340542445691736786
A,B,17336,17396,-2409553339171312771
A,B,17334,17396,2192602036498803927
A,B,17280,17399,5619906685238803791
A,B,17274,17399,5228177974957845256
A,B,17340,17399,-8007959813150915226
A,B,17334,17399,-630311730583336910
A,B,17340,17401,680730833418422549
A,B,17330,17401,-9096170482154851857
A,B,17334,17401,-5429627817370199830
A,B,17334,17401,5762658912119042987
A,B,17334,17403,6350540591424699579
A,B,17328,17403,-798546946812562500
A,B,17339,17403,5822442348841480532
A,B,17334,17403,648523790635411633
A,B,17340,17403,-7646957034471905654
A,B,17340,17405,1481092561474689839
A,B,17334,17405,-6901051693489807164
A,B,17339,17405,6240473037359685293
A,B,17304,17405,2103764605073348876
A,B,17334,17405,5737344884158226527
A,B,17333,17407,7486779301073551340
A,B,17013,17407,52088479993423205
A,B,17333,17407,4146288794292849742
A,B,17340,17407,2229896072858155433
A,B,17328,17407,-7717190311089470346
A,B,17334,17407,7436040164851009221
A,B,17333,17409,9017740925081075863
A,B,17340,17409,-4787207433671737307
A,B,17334,17409,-1814075805776261334
A,B,17328,17410,-7249537198829438031
A,B,17322,17412,406471472375298021
A,B,17328,17414,6337822356951551804
A,B,17304,17416,5169724136029710664
A,B,17334,17416,-5194138423738261611
A,B,17293,17416,8246803345390525607
A,B,17330,17416,-5178367479269147255
A,B,17330,17418,5984460156055383974
A,B,17333,17418,-7862544010229726845
A,B,17268,17420,-7175695890153556015
A,B,17299,17420,-5269818167424383883
A,B,17304,17420,5831509041172832960
A,B,17139,17420,6056468286003857377
A,B,17339,17420,-6092621206098908191
A,B,17300,17420,8582996588379748244
A,B,17306,17423,8712232436362260255
A,B,17288,17423,5566018527577017148
A,B,17306,17425,-5983902677717685882
A,B,17064,17425,8754711252645813158
A,B,17334,17427,6032712251737357030
A,B,17311,17429,-27728845359129081
A,B,17312,17429,4110614833694596411
A,B,17339,17436,2167334242484675775
A,B,17287,17438,1800206289145859030
A,B,17280,17438,2930004424548364874
A,B,17316,17438,5765303105545320342
A,B,17306,17440,6874229611588535713
A,B,17317,17440,-4558070307109971584
A,B,17340,17440,2422771470702217184
A,B,17262,17440,-1404375170455974390
A,B,17328,17444,488577606394786847
A,B,17328,17444,-4166348927633194087
A,B,17330,17444,2403981991992742757
A,B,17291,17444,8355086970279298739
A,B,16927,17452,-7952552939594296007
A,B,17310,17454,568303002455850967
A,B,17333,17454,-3975985501486470721
B,C,17442,17520,-7769855323474163139
B,C,17412,17522,5057272861720685907
B,C,17405,17524,-5776659857747356932
B,C,17405,17526,648523790635411633
B,C,17452,17526,-4751449306148032741
B,C,17444,17526,488577606394786847
B,C,17454,17526,-344031271133403239
B,C,17452,17526,-6773686259918454818
A,C,17274,17528,6696350381008580210
B,C,17442,17528,406471472375298021
B,C,17452,17528,-7952552939594296007
B,C,17407,17528,7486779301073551340
B,C,17372,17528,7101676380473405869
B,C,17459,17528,-8198520474076480038
B,C,17410,17528,-9108539334524307159
B,C,17459,17528,6350540591424699579
B,C,17456,17528,4326140980660997240
B,C,17456,17528,3220425859793724710
B,C,17392,17528,-4362083251055270057
B,C,17454,17528,-1284277182159120006
B,C,17452,17528,7436040164851009221
B,C,17452,17528,2192602036498803927
B,C,17454,17528,-8549358144091186437
B,C,17431,17528,-2676390249672305185
B,C,17459,17528,8195556433278024189
B,C,17454,17532,-9013046182260033344
B,C,17456,17532,2926941440958864425
B,C,17454,17532,-3975985501486470721
B,C,17436,17532,5725645727595991915
B,C,17461,17532,-6901051693489807164
B,C,17467,17532,-112811831262542145
B,C,17452,17532,-1814075805776261334
B,C,17409,17532,7753202379931417097
A,C,17334,17532,468778692527032930
B,C,17438,17532,-7717190311089470346
B,C,17418,17532,-7862544010229726845
A,C,17334,17532,2578930817690992691
A,C,17255,17534,-5768477304873037993
B,C,17452,17534,-8359097834229437108
B,C,17461,17534,-9096170482154851857
B,C,17420,17534,4134984335165455438
B,C,17461,17534,3376457743924062880
B,C,17456,17534,-8297584488410068069
B,C,17459,17534,2167334242484675775
B,C,17414,17534,6337822356951551804
B,C,17454,17534,-5801125407295545723
A,C,17330,17534,-4034451959406962671
B,C,17450,17534,-6316500493451070999
B,C,17459,17534,2229896072858155433
B,C,17448,17534,-577664568695613269
A,C,17274,17534,2689928809876621356
B,C,17454,17534,124688482069801434
B,C,17454,17534,2422771470702217184
B,C,17407,17538,-1403358723183570346
B,C,17452,17538,-4366262667707956395
B,C,17446,17538,9100717314070805149
B,C,17454,17538,-8007959813150915226
B,C,17450,17538,-5219430960140642540
B,C,17456,17538,6240473037359685293
B,C,17454,17538,-2686595215352259441
B,C,17459,17538,-2409553339171312771
B,C,17440,17538,-4558070307109971584
B,C,17452,17538,-5194138423738261611
B,C,17463,17538,6034003722469879100
B,C,17423,17538,5566018527577017148
B,C,17454,17538,-2669988304974026396
B,C,17450,17538,-5269818167424383883
A,C,17334,17538,8214980577747496056
B,C,17452,17538,-873312581073252128
B,C,17454,17542,-8545126684285899190
B,C,17423,17542,5831509041172832960
B,C,17454,17542,-7625919113373646906
B,C,17438,17542,3822012068621747966
